3502 4
349 2 0.000000000000000e+00
350 2 0.000000000000000e+00
351 2 0.000000000000000e+00
352 2 0.000000000000000e+00
353 2 0.000000000000000e+00
354 2 0.000000000000000e+00
355 2 0.000000000000000e+00
356 2 0.000000000000000e+00
357 2 0.000000000000000e+00
358 2 0.000000000000000e+00
359 2 0.000000000000000e+00
360 2 0.000000000000000e+00
361 2 0.000000000000000e+00
362 2 0.000000000000000e+00
363 2 0.000000000000000e+00
364 2 0.000000000000000e+00
365 2 0.000000000000000e+00
366 2 0.000000000000000e+00
367 2 0.000000000000000e+00
368 2 0.000000000000000e+00
369 2 0.000000000000000e+00
370 2 0.000000000000000e+00
371 2 0.000000000000000e+00
372 2 0.000000000000000e+00
373 2 0.000000000000000e+00
374 2 0.000000000000000e+00
375 2 0.000000000000000e+00
376 2 0.000000000000000e+00
377 2 0.000000000000000e+00
378 2 0.000000000000000e+00
379 2 0.000000000000000e+00
380 2 0.000000000000000e+00
381 2 0.000000000000000e+00
382 2 0.000000000000000e+00
383 2 0.000000000000000e+00
384 2 0.000000000000000e+00
385 2 0.000000000000000e+00
386 2 0.000000000000000e+00
387 2 0.000000000000000e+00
388 2 0.000000000000000e+00
389 2 0.000000000000000e+00
390 2 0.000000000000000e+00
391 2 0.000000000000000e+00
392 2 0.000000000000000e+00
393 2 0.000000000000000e+00
394 2 0.000000000000000e+00
395 2 0.000000000000000e+00
396 2 0.000000000000000e+00
397 2 0.000000000000000e+00
398 2 0.000000000000000e+00
399 2 0.000000000000000e+00
400 2 0.000000000000000e+00
401 2 0.000000000000000e+00
402 2 0.000000000000000e+00
403 2 0.000000000000000e+00
404 2 0.000000000000000e+00
405 2 0.000000000000000e+00
406 2 0.000000000000000e+00
407 2 0.000000000000000e+00
408 2 0.000000000000000e+00
409 2 0.000000000000000e+00
410 2 0.000000000000000e+00
411 2 0.000000000000000e+00
412 2 0.000000000000000e+00
413 2 0.000000000000000e+00
414 2 0.000000000000000e+00
415 2 0.000000000000000e+00
416 2 0.000000000000000e+00
417 2 0.000000000000000e+00
418 2 0.000000000000000e+00
419 2 0.000000000000000e+00
420 2 0.000000000000000e+00
421 2 0.000000000000000e+00
422 2 0.000000000000000e+00
423 2 0.000000000000000e+00
424 2 0.000000000000000e+00
425 2 0.000000000000000e+00
426 2 0.000000000000000e+00
427 2 0.000000000000000e+00
428 2 0.000000000000000e+00
429 2 0.000000000000000e+00
430 2 0.000000000000000e+00
431 2 0.000000000000000e+00
432 2 0.000000000000000e+00
433 2 0.000000000000000e+00
434 2 0.000000000000000e+00
435 2 0.000000000000000e+00
436 2 0.000000000000000e+00
437 2 0.000000000000000e+00
438 2 0.000000000000000e+00
439 2 0.000000000000000e+00
440 2 0.000000000000000e+00
441 2 0.000000000000000e+00
442 2 0.000000000000000e+00
443 2 0.000000000000000e+00
444 2 0.000000000000000e+00
445 2 0.000000000000000e+00
446 2 0.000000000000000e+00
447 2 0.000000000000000e+00
448 2 0.000000000000000e+00
449 2 0.000000000000000e+00
450 2 0.000000000000000e+00
10824 2 0.000000000000000e+00
10825 2 0.000000000000000e+00
10826 2 0.000000000000000e+00
10827 2 0.000000000000000e+00
10828 2 0.000000000000000e+00
10829 2 0.000000000000000e+00
10830 2 0.000000000000000e+00
10831 2 0.000000000000000e+00
10832 2 0.000000000000000e+00
10833 2 0.000000000000000e+00
10834 2 0.000000000000000e+00
10835 2 0.000000000000000e+00
10836 2 0.000000000000000e+00
10837 2 0.000000000000000e+00
10838 2 0.000000000000000e+00
10839 2 0.000000000000000e+00
10840 2 0.000000000000000e+00
10841 2 0.000000000000000e+00
10842 2 0.000000000000000e+00
10843 2 0.000000000000000e+00
10844 2 0.000000000000000e+00
10845 2 0.000000000000000e+00
10846 2 0.000000000000000e+00
10847 2 0.000000000000000e+00
10848 2 0.000000000000000e+00
10849 2 0.000000000000000e+00
10850 2 0.000000000000000e+00
10851 2 0.000000000000000e+00
10852 2 0.000000000000000e+00
10853 2 0.000000000000000e+00
10854 2 0.000000000000000e+00
10855 2 0.000000000000000e+00
10856 2 0.000000000000000e+00
10857 2 0.000000000000000e+00
10858 2 0.000000000000000e+00
10859 2 0.000000000000000e+00
10860 2 0.000000000000000e+00
10861 2 0.000000000000000e+00
10862 2 0.000000000000000e+00
10863 2 0.000000000000000e+00
10864 2 0.000000000000000e+00
10865 2 0.000000000000000e+00
10866 2 0.000000000000000e+00
10867 2 0.000000000000000e+00
10868 2 0.000000000000000e+00
10869 2 0.000000000000000e+00
10870 2 0.000000000000000e+00
10871 2 0.000000000000000e+00
10872 2 0.000000000000000e+00
10873 2 0.000000000000000e+00
10874 2 0.000000000000000e+00
10875 2 0.000000000000000e+00
10876 2 0.000000000000000e+00
10877 2 0.000000000000000e+00
10878 2 0.000000000000000e+00
10879 2 0.000000000000000e+00
10880 2 0.000000000000000e+00
10881 2 0.000000000000000e+00
10882 2 0.000000000000000e+00
10883 2 0.000000000000000e+00
10884 2 0.000000000000000e+00
10885 2 0.000000000000000e+00
10886 2 0.000000000000000e+00
10887 2 0.000000000000000e+00
10888 2 0.000000000000000e+00
10889 2 0.000000000000000e+00
10890 2 0.000000000000000e+00
10891 2 0.000000000000000e+00
10892 2 0.000000000000000e+00
10893 2 0.000000000000000e+00
10894 2 0.000000000000000e+00
10895 2 0.000000000000000e+00
10896 2 0.000000000000000e+00
10897 2 0.000000000000000e+00
10898 2 0.000000000000000e+00
10899 2 0.000000000000000e+00
10900 2 0.000000000000000e+00
10901 2 0.000000000000000e+00
10902 2 0.000000000000000e+00
10903 2 0.000000000000000e+00
10904 2 0.000000000000000e+00
10905 2 0.000000000000000e+00
10906 2 0.000000000000000e+00
10907 2 0.000000000000000e+00
10908 2 0.000000000000000e+00
10909 2 0.000000000000000e+00
10910 2 0.000000000000000e+00
10911 2 0.000000000000000e+00
10912 2 0.000000000000000e+00
10913 2 0.000000000000000e+00
10914 2 0.000000000000000e+00
10915 2 0.000000000000000e+00
10916 2 0.000000000000000e+00
10917 2 0.000000000000000e+00
10918 2 0.000000000000000e+00
10919 2 0.000000000000000e+00
10920 2 0.000000000000000e+00
10921 2 0.000000000000000e+00
10922 2 0.000000000000000e+00
10923 2 0.000000000000000e+00
10924 2 0.000000000000000e+00
10925 2 0.000000000000000e+00
10926 2 0.000000000000000e+00
10927 2 0.000000000000000e+00
10928 2 0.000000000000000e+00
10929 2 0.000000000000000e+00
10930 2 0.000000000000000e+00
10931 2 0.000000000000000e+00
10932 2 0.000000000000000e+00
10933 2 0.000000000000000e+00
10934 2 0.000000000000000e+00
10935 2 0.000000000000000e+00
10936 2 0.000000000000000e+00
10937 2 0.000000000000000e+00
10938 2 0.000000000000000e+00
10939 2 0.000000000000000e+00
10940 2 0.000000000000000e+00
10941 2 0.000000000000000e+00
10942 2 0.000000000000000e+00
10943 2 0.000000000000000e+00
10944 2 0.000000000000000e+00
10945 2 0.000000000000000e+00
10946 2 0.000000000000000e+00
10947 2 0.000000000000000e+00
10948 2 0.000000000000000e+00
10949 2 0.000000000000000e+00
10950 2 0.000000000000000e+00
10951 2 0.000000000000000e+00
10952 2 0.000000000000000e+00
10953 2 0.000000000000000e+00
10954 2 0.000000000000000e+00
10955 2 0.000000000000000e+00
10956 2 0.000000000000000e+00
10957 2 0.000000000000000e+00
10958 2 0.000000000000000e+00
10959 2 0.000000000000000e+00
10960 2 0.000000000000000e+00
10961 2 0.000000000000000e+00
10962 2 0.000000000000000e+00
10963 2 0.000000000000000e+00
10964 2 0.000000000000000e+00
10965 2 0.000000000000000e+00
10966 2 0.000000000000000e+00
10967 2 0.000000000000000e+00
10968 2 0.000000000000000e+00
10969 2 0.000000000000000e+00
10970 2 0.000000000000000e+00
10971 2 0.000000000000000e+00
10972 2 0.000000000000000e+00
10973 2 0.000000000000000e+00
10974 2 0.000000000000000e+00
10975 2 0.000000000000000e+00
10976 2 0.000000000000000e+00
10977 2 0.000000000000000e+00
10978 2 0.000000000000000e+00
10979 2 0.000000000000000e+00
10980 2 0.000000000000000e+00
10981 2 0.000000000000000e+00
10982 2 0.000000000000000e+00
10983 2 0.000000000000000e+00
10984 2 0.000000000000000e+00
10985 2 0.000000000000000e+00
10986 2 0.000000000000000e+00
10987 2 0.000000000000000e+00
10988 2 0.000000000000000e+00
10989 2 0.000000000000000e+00
10990 2 0.000000000000000e+00
10991 2 0.000000000000000e+00
10992 2 0.000000000000000e+00
10993 2 0.000000000000000e+00
10994 2 0.000000000000000e+00
10995 2 0.000000000000000e+00
10996 2 0.000000000000000e+00
10997 2 0.000000000000000e+00
10998 2 0.000000000000000e+00
10999 2 0.000000000000000e+00
11000 2 0.000000000000000e+00
11001 2 0.000000000000000e+00
11002 2 0.000000000000000e+00
11003 2 0.000000000000000e+00
11004 2 0.000000000000000e+00
11005 2 0.000000000000000e+00
11006 2 0.000000000000000e+00
11007 2 0.000000000000000e+00
11008 2 0.000000000000000e+00
11009 2 0.000000000000000e+00
11010 2 0.000000000000000e+00
11011 2 0.000000000000000e+00
11012 2 0.000000000000000e+00
11013 2 0.000000000000000e+00
11014 2 0.000000000000000e+00
11015 2 0.000000000000000e+00
11016 2 0.000000000000000e+00
11017 2 0.000000000000000e+00
11018 2 0.000000000000000e+00
11019 2 0.000000000000000e+00
11020 2 0.000000000000000e+00
11021 2 0.000000000000000e+00
11022 2 0.000000000000000e+00
11023 2 0.000000000000000e+00
11024 2 0.000000000000000e+00
11025 2 0.000000000000000e+00
11026 2 0.000000000000000e+00
11027 2 0.000000000000000e+00
11028 2 0.000000000000000e+00
11029 2 0.000000000000000e+00
11030 2 0.000000000000000e+00
11031 2 0.000000000000000e+00
11032 2 0.000000000000000e+00
11033 2 0.000000000000000e+00
11034 2 0.000000000000000e+00
11035 2 0.000000000000000e+00
11036 2 0.000000000000000e+00
11037 2 0.000000000000000e+00
11038 2 0.000000000000000e+00
11039 2 0.000000000000000e+00
11040 2 0.000000000000000e+00
11041 2 0.000000000000000e+00
11042 2 0.000000000000000e+00
11043 2 0.000000000000000e+00
11044 2 0.000000000000000e+00
11045 2 0.000000000000000e+00
11046 2 0.000000000000000e+00
11047 2 0.000000000000000e+00
11048 2 0.000000000000000e+00
11049 2 0.000000000000000e+00
11050 2 0.000000000000000e+00
11051 2 0.000000000000000e+00
11052 2 0.000000000000000e+00
11053 2 0.000000000000000e+00
11054 2 0.000000000000000e+00
11055 2 0.000000000000000e+00
11056 2 0.000000000000000e+00
11057 2 0.000000000000000e+00
11058 2 0.000000000000000e+00
11059 2 0.000000000000000e+00
11060 2 0.000000000000000e+00
11061 2 0.000000000000000e+00
11062 2 0.000000000000000e+00
11063 2 0.000000000000000e+00
11064 2 0.000000000000000e+00
11065 2 0.000000000000000e+00
11066 2 0.000000000000000e+00
11067 2 0.000000000000000e+00
11068 2 0.000000000000000e+00
11069 2 0.000000000000000e+00
11070 2 0.000000000000000e+00
11071 2 0.000000000000000e+00
11072 2 0.000000000000000e+00
11073 2 0.000000000000000e+00
11074 2 0.000000000000000e+00
11075 2 0.000000000000000e+00
11076 2 0.000000000000000e+00
11077 2 0.000000000000000e+00
11078 2 0.000000000000000e+00
11079 2 0.000000000000000e+00
11080 2 0.000000000000000e+00
11081 2 0.000000000000000e+00
11082 2 0.000000000000000e+00
11083 2 0.000000000000000e+00
11084 2 0.000000000000000e+00
11085 2 0.000000000000000e+00
11086 2 0.000000000000000e+00
11087 2 0.000000000000000e+00
11088 2 0.000000000000000e+00
11089 2 0.000000000000000e+00
11090 2 0.000000000000000e+00
11091 2 0.000000000000000e+00
11092 2 0.000000000000000e+00
11093 2 0.000000000000000e+00
11094 2 0.000000000000000e+00
11095 2 0.000000000000000e+00
11096 2 0.000000000000000e+00
11097 2 0.000000000000000e+00
11098 2 0.000000000000000e+00
11099 2 0.000000000000000e+00
11100 2 0.000000000000000e+00
11101 2 0.000000000000000e+00
11102 2 0.000000000000000e+00
11103 2 0.000000000000000e+00
11104 2 0.000000000000000e+00
11105 2 0.000000000000000e+00
11106 2 0.000000000000000e+00
11107 2 0.000000000000000e+00
11108 2 0.000000000000000e+00
11109 2 0.000000000000000e+00
11110 2 0.000000000000000e+00
11111 2 0.000000000000000e+00
11112 2 0.000000000000000e+00
11113 2 0.000000000000000e+00
11114 2 0.000000000000000e+00
11115 2 0.000000000000000e+00
11116 2 0.000000000000000e+00
11117 2 0.000000000000000e+00
11118 2 0.000000000000000e+00
11119 2 0.000000000000000e+00
11120 2 0.000000000000000e+00
11121 2 0.000000000000000e+00
11122 2 0.000000000000000e+00
11123 2 0.000000000000000e+00
11124 2 0.000000000000000e+00
11125 2 0.000000000000000e+00
11126 2 0.000000000000000e+00
11127 2 0.000000000000000e+00
11128 2 0.000000000000000e+00
11129 2 0.000000000000000e+00
11130 2 0.000000000000000e+00
11131 2 0.000000000000000e+00
11132 2 0.000000000000000e+00
11133 2 0.000000000000000e+00
11134 2 0.000000000000000e+00
11135 2 0.000000000000000e+00
11136 2 0.000000000000000e+00
11137 2 0.000000000000000e+00
11138 2 0.000000000000000e+00
11139 2 0.000000000000000e+00
11140 2 0.000000000000000e+00
11141 2 0.000000000000000e+00
11142 2 0.000000000000000e+00
11143 2 0.000000000000000e+00
11144 2 0.000000000000000e+00
11145 2 0.000000000000000e+00
11146 2 0.000000000000000e+00
11147 2 0.000000000000000e+00
11148 2 0.000000000000000e+00
11149 2 0.000000000000000e+00
11150 2 0.000000000000000e+00
11151 2 0.000000000000000e+00
11152 2 0.000000000000000e+00
11153 2 0.000000000000000e+00
11154 2 0.000000000000000e+00
11155 2 0.000000000000000e+00
11156 2 0.000000000000000e+00
11157 2 0.000000000000000e+00
11158 2 0.000000000000000e+00
11159 2 0.000000000000000e+00
11160 2 0.000000000000000e+00
11161 2 0.000000000000000e+00
11162 2 0.000000000000000e+00
11163 2 0.000000000000000e+00
11164 2 0.000000000000000e+00
11165 2 0.000000000000000e+00
11166 2 0.000000000000000e+00
11167 2 0.000000000000000e+00
11168 2 0.000000000000000e+00
11169 2 0.000000000000000e+00
11170 2 0.000000000000000e+00
11171 2 0.000000000000000e+00
11172 2 0.000000000000000e+00
11173 2 0.000000000000000e+00
11174 2 0.000000000000000e+00
11175 2 0.000000000000000e+00
11176 2 0.000000000000000e+00
11177 2 0.000000000000000e+00
11178 2 0.000000000000000e+00
11179 2 0.000000000000000e+00
11180 2 0.000000000000000e+00
11181 2 0.000000000000000e+00
11182 2 0.000000000000000e+00
11183 2 0.000000000000000e+00
11184 2 0.000000000000000e+00
11185 2 0.000000000000000e+00
11186 2 0.000000000000000e+00
11187 2 0.000000000000000e+00
11188 2 0.000000000000000e+00
11189 2 0.000000000000000e+00
11190 2 0.000000000000000e+00
11191 2 0.000000000000000e+00
11192 2 0.000000000000000e+00
11193 2 0.000000000000000e+00
11194 2 0.000000000000000e+00
11195 2 0.000000000000000e+00
11196 2 0.000000000000000e+00
11197 2 0.000000000000000e+00
11198 2 0.000000000000000e+00
11199 2 0.000000000000000e+00
11200 2 0.000000000000000e+00
11201 2 0.000000000000000e+00
11202 2 0.000000000000000e+00
11203 2 0.000000000000000e+00
11204 2 0.000000000000000e+00
11205 2 0.000000000000000e+00
11206 2 0.000000000000000e+00
11207 2 0.000000000000000e+00
11208 2 0.000000000000000e+00
11209 2 0.000000000000000e+00
11210 2 0.000000000000000e+00
11211 2 0.000000000000000e+00
11212 2 0.000000000000000e+00
11213 2 0.000000000000000e+00
11214 2 0.000000000000000e+00
11215 2 0.000000000000000e+00
11216 2 0.000000000000000e+00
11217 2 0.000000000000000e+00
11218 2 0.000000000000000e+00
11219 2 0.000000000000000e+00
11220 2 0.000000000000000e+00
11221 2 0.000000000000000e+00
11222 2 0.000000000000000e+00
11223 2 0.000000000000000e+00
11224 2 0.000000000000000e+00
11225 2 0.000000000000000e+00
11226 2 0.000000000000000e+00
11227 2 0.000000000000000e+00
11228 2 0.000000000000000e+00
11229 2 0.000000000000000e+00
11230 2 0.000000000000000e+00
11231 2 0.000000000000000e+00
11232 2 0.000000000000000e+00
11233 2 0.000000000000000e+00
11234 2 0.000000000000000e+00
11235 2 0.000000000000000e+00
11236 2 0.000000000000000e+00
11237 2 0.000000000000000e+00
11238 2 0.000000000000000e+00
11239 2 0.000000000000000e+00
11240 2 0.000000000000000e+00
11241 2 0.000000000000000e+00
11242 2 0.000000000000000e+00
11243 2 0.000000000000000e+00
11244 2 0.000000000000000e+00
11245 2 0.000000000000000e+00
11246 2 0.000000000000000e+00
11247 2 0.000000000000000e+00
11248 2 0.000000000000000e+00
11249 2 0.000000000000000e+00
11250 2 0.000000000000000e+00
11251 2 0.000000000000000e+00
11252 2 0.000000000000000e+00
11253 2 0.000000000000000e+00
11254 2 0.000000000000000e+00
11255 2 0.000000000000000e+00
11256 2 0.000000000000000e+00
11257 2 0.000000000000000e+00
11258 2 0.000000000000000e+00
11259 2 0.000000000000000e+00
11260 2 0.000000000000000e+00
11261 2 0.000000000000000e+00
11262 2 0.000000000000000e+00
11263 2 0.000000000000000e+00
11264 2 0.000000000000000e+00
11265 2 0.000000000000000e+00
11266 2 0.000000000000000e+00
11267 2 0.000000000000000e+00
11268 2 0.000000000000000e+00
11269 2 0.000000000000000e+00
11270 2 0.000000000000000e+00
11271 2 0.000000000000000e+00
11272 2 0.000000000000000e+00
11273 2 0.000000000000000e+00
11274 2 0.000000000000000e+00
0 1 0.000000000000000e+00
1 1 0.000000000000000e+00
2 1 0.000000000000000e+00
3 1 0.000000000000000e+00
4 1 0.000000000000000e+00
5 1 0.000000000000000e+00
6 1 0.000000000000000e+00
7 1 0.000000000000000e+00
8 1 0.000000000000000e+00
9 1 0.000000000000000e+00
10 1 0.000000000000000e+00
11 1 0.000000000000000e+00
12 1 0.000000000000000e+00
13 1 0.000000000000000e+00
14 1 0.000000000000000e+00
15 1 0.000000000000000e+00
16 1 0.000000000000000e+00
17 1 0.000000000000000e+00
18 1 0.000000000000000e+00
19 1 0.000000000000000e+00
20 1 0.000000000000000e+00
21 1 0.000000000000000e+00
22 1 0.000000000000000e+00
23 1 0.000000000000000e+00
24 1 0.000000000000000e+00
25 1 0.000000000000000e+00
26 1 0.000000000000000e+00
27 1 0.000000000000000e+00
28 1 0.000000000000000e+00
29 1 0.000000000000000e+00
30 1 0.000000000000000e+00
31 1 0.000000000000000e+00
32 1 0.000000000000000e+00
33 1 0.000000000000000e+00
34 1 0.000000000000000e+00
35 1 0.000000000000000e+00
36 1 0.000000000000000e+00
37 1 0.000000000000000e+00
38 1 0.000000000000000e+00
39 1 0.000000000000000e+00
40 1 0.000000000000000e+00
451 1 0.000000000000000e+00
452 1 0.000000000000000e+00
453 1 0.000000000000000e+00
454 1 0.000000000000000e+00
455 1 0.000000000000000e+00
456 1 0.000000000000000e+00
457 1 0.000000000000000e+00
458 1 0.000000000000000e+00
459 1 0.000000000000000e+00
460 1 0.000000000000000e+00
461 1 0.000000000000000e+00
462 1 0.000000000000000e+00
463 1 0.000000000000000e+00
464 1 0.000000000000000e+00
465 1 0.000000000000000e+00
466 1 0.000000000000000e+00
467 1 0.000000000000000e+00
468 1 0.000000000000000e+00
469 1 0.000000000000000e+00
470 1 0.000000000000000e+00
471 1 0.000000000000000e+00
472 1 0.000000000000000e+00
473 1 0.000000000000000e+00
474 1 0.000000000000000e+00
475 1 0.000000000000000e+00
476 1 0.000000000000000e+00
477 1 0.000000000000000e+00
478 1 0.000000000000000e+00
479 1 0.000000000000000e+00
480 1 0.000000000000000e+00
481 1 0.000000000000000e+00
482 1 0.000000000000000e+00
483 1 0.000000000000000e+00
484 1 0.000000000000000e+00
485 1 0.000000000000000e+00
486 1 0.000000000000000e+00
487 1 0.000000000000000e+00
488 1 0.000000000000000e+00
489 1 0.000000000000000e+00
490 1 0.000000000000000e+00
491 1 0.000000000000000e+00
902 1 0.000000000000000e+00
903 1 0.000000000000000e+00
904 1 0.000000000000000e+00
905 1 0.000000000000000e+00
906 1 0.000000000000000e+00
907 1 0.000000000000000e+00
908 1 0.000000000000000e+00
909 1 0.000000000000000e+00
910 1 0.000000000000000e+00
911 1 0.000000000000000e+00
912 1 0.000000000000000e+00
913 1 0.000000000000000e+00
914 1 0.000000000000000e+00
915 1 0.000000000000000e+00
916 1 0.000000000000000e+00
917 1 0.000000000000000e+00
918 1 0.000000000000000e+00
919 1 0.000000000000000e+00
920 1 0.000000000000000e+00
921 1 0.000000000000000e+00
922 1 0.000000000000000e+00
923 1 0.000000000000000e+00
924 1 0.000000000000000e+00
925 1 0.000000000000000e+00
926 1 0.000000000000000e+00
927 1 0.000000000000000e+00
928 1 0.000000000000000e+00
929 1 0.000000000000000e+00
930 1 0.000000000000000e+00
931 1 0.000000000000000e+00
932 1 0.000000000000000e+00
933 1 0.000000000000000e+00
934 1 0.000000000000000e+00
935 1 0.000000000000000e+00
936 1 0.000000000000000e+00
937 1 0.000000000000000e+00
938 1 0.000000000000000e+00
939 1 0.000000000000000e+00
940 1 0.000000000000000e+00
941 1 0.000000000000000e+00
942 1 0.000000000000000e+00
1353 1 0.000000000000000e+00
1354 1 0.000000000000000e+00
1355 1 0.000000000000000e+00
1356 1 0.000000000000000e+00
1357 1 0.000000000000000e+00
1358 1 0.000000000000000e+00
1359 1 0.000000000000000e+00
1360 1 0.000000000000000e+00
1361 1 0.000000000000000e+00
1362 1 0.000000000000000e+00
1363 1 0.000000000000000e+00
1364 1 0.000000000000000e+00
1365 1 0.000000000000000e+00
1366 1 0.000000000000000e+00
1367 1 0.000000000000000e+00
1368 1 0.000000000000000e+00
1369 1 0.000000000000000e+00
1370 1 0.000000000000000e+00
1371 1 0.000000000000000e+00
1372 1 0.000000000000000e+00
1373 1 0.000000000000000e+00
1374 1 0.000000000000000e+00
1375 1 0.000000000000000e+00
1376 1 0.000000000000000e+00
1377 1 0.000000000000000e+00
1378 1 0.000000000000000e+00
1379 1 0.000000000000000e+00
1380 1 0.000000000000000e+00
1381 1 0.000000000000000e+00
1382 1 0.000000000000000e+00
1383 1 0.000000000000000e+00
1384 1 0.000000000000000e+00
1385 1 0.000000000000000e+00
1386 1 0.000000000000000e+00
1387 1 0.000000000000000e+00
1388 1 0.000000000000000e+00
1389 1 0.000000000000000e+00
1390 1 0.000000000000000e+00
1391 1 0.000000000000000e+00
1392 1 0.000000000000000e+00
1393 1 0.000000000000000e+00
1804 1 0.000000000000000e+00
1805 1 0.000000000000000e+00
1806 1 0.000000000000000e+00
1807 1 0.000000000000000e+00
1808 1 0.000000000000000e+00
1809 1 0.000000000000000e+00
1810 1 0.000000000000000e+00
1811 1 0.000000000000000e+00
1812 1 0.000000000000000e+00
1813 1 0.000000000000000e+00
1814 1 0.000000000000000e+00
1815 1 0.000000000000000e+00
1816 1 0.000000000000000e+00
1817 1 0.000000000000000e+00
1818 1 0.000000000000000e+00
1819 1 0.000000000000000e+00
1820 1 0.000000000000000e+00
1821 1 0.000000000000000e+00
1822 1 0.000000000000000e+00
1823 1 0.000000000000000e+00
1824 1 0.000000000000000e+00
1825 1 0.000000000000000e+00
1826 1 0.000000000000000e+00
1827 1 0.000000000000000e+00
1828 1 0.000000000000000e+00
1829 1 0.000000000000000e+00
1830 1 0.000000000000000e+00
1831 1 0.000000000000000e+00
1832 1 0.000000000000000e+00
1833 1 0.000000000000000e+00
1834 1 0.000000000000000e+00
1835 1 0.000000000000000e+00
1836 1 0.000000000000000e+00
1837 1 0.000000000000000e+00
1838 1 0.000000000000000e+00
1839 1 0.000000000000000e+00
1840 1 0.000000000000000e+00
1841 1 0.000000000000000e+00
1842 1 0.000000000000000e+00
1843 1 0.000000000000000e+00
1844 1 0.000000000000000e+00
2255 1 0.000000000000000e+00
2256 1 0.000000000000000e+00
2257 1 0.000000000000000e+00
2258 1 0.000000000000000e+00
2259 1 0.000000000000000e+00
2260 1 0.000000000000000e+00
2261 1 0.000000000000000e+00
2262 1 0.000000000000000e+00
2263 1 0.000000000000000e+00
2264 1 0.000000000000000e+00
2265 1 0.000000000000000e+00
2266 1 0.000000000000000e+00
2267 1 0.000000000000000e+00
2268 1 0.000000000000000e+00
2269 1 0.000000000000000e+00
2270 1 0.000000000000000e+00
2271 1 0.000000000000000e+00
2272 1 0.000000000000000e+00
2273 1 0.000000000000000e+00
2274 1 0.000000000000000e+00
2275 1 0.000000000000000e+00
2276 1 0.000000000000000e+00
2277 1 0.000000000000000e+00
2278 1 0.000000000000000e+00
2279 1 0.000000000000000e+00
2280 1 0.000000000000000e+00
2281 1 0.000000000000000e+00
2282 1 0.000000000000000e+00
2283 1 0.000000000000000e+00
2284 1 0.000000000000000e+00
2285 1 0.000000000000000e+00
2286 1 0.000000000000000e+00
2287 1 0.000000000000000e+00
2288 1 0.000000000000000e+00
2289 1 0.000000000000000e+00
2290 1 0.000000000000000e+00
2291 1 0.000000000000000e+00
2292 1 0.000000000000000e+00
2293 1 0.000000000000000e+00
2294 1 0.000000000000000e+00
2295 1 0.000000000000000e+00
2706 1 0.000000000000000e+00
2707 1 0.000000000000000e+00
2708 1 0.000000000000000e+00
2709 1 0.000000000000000e+00
2710 1 0.000000000000000e+00
2711 1 0.000000000000000e+00
2712 1 0.000000000000000e+00
2713 1 0.000000000000000e+00
2714 1 0.000000000000000e+00
2715 1 0.000000000000000e+00
2716 1 0.000000000000000e+00
2717 1 0.000000000000000e+00
2718 1 0.000000000000000e+00
2719 1 0.000000000000000e+00
2720 1 0.000000000000000e+00
2721 1 0.000000000000000e+00
2722 1 0.000000000000000e+00
2723 1 0.000000000000000e+00
2724 1 0.000000000000000e+00
2725 1 0.000000000000000e+00
2726 1 0.000000000000000e+00
2727 1 0.000000000000000e+00
2728 1 0.000000000000000e+00
2729 1 0.000000000000000e+00
2730 1 0.000000000000000e+00
2731 1 0.000000000000000e+00
2732 1 0.000000000000000e+00
2733 1 0.000000000000000e+00
2734 1 0.000000000000000e+00
2735 1 0.000000000000000e+00
2736 1 0.000000000000000e+00
2737 1 0.000000000000000e+00
2738 1 0.000000000000000e+00
2739 1 0.000000000000000e+00
2740 1 0.000000000000000e+00
2741 1 0.000000000000000e+00
2742 1 0.000000000000000e+00
2743 1 0.000000000000000e+00
2744 1 0.000000000000000e+00
2745 1 0.000000000000000e+00
2746 1 0.000000000000000e+00
3157 1 0.000000000000000e+00
3158 1 0.000000000000000e+00
3159 1 0.000000000000000e+00
3160 1 0.000000000000000e+00
3161 1 0.000000000000000e+00
3162 1 0.000000000000000e+00
3163 1 0.000000000000000e+00
3164 1 0.000000000000000e+00
3165 1 0.000000000000000e+00
3166 1 0.000000000000000e+00
3167 1 0.000000000000000e+00
3168 1 0.000000000000000e+00
3169 1 0.000000000000000e+00
3170 1 0.000000000000000e+00
3171 1 0.000000000000000e+00
3172 1 0.000000000000000e+00
3173 1 0.000000000000000e+00
3174 1 0.000000000000000e+00
3175 1 0.000000000000000e+00
3176 1 0.000000000000000e+00
3177 1 0.000000000000000e+00
3178 1 0.000000000000000e+00
3179 1 0.000000000000000e+00
3180 1 0.000000000000000e+00
3181 1 0.000000000000000e+00
3182 1 0.000000000000000e+00
3183 1 0.000000000000000e+00
3184 1 0.000000000000000e+00
3185 1 0.000000000000000e+00
3186 1 0.000000000000000e+00
3187 1 0.000000000000000e+00
3188 1 0.000000000000000e+00
3189 1 0.000000000000000e+00
3190 1 0.000000000000000e+00
3191 1 0.000000000000000e+00
3192 1 0.000000000000000e+00
3193 1 0.000000000000000e+00
3194 1 0.000000000000000e+00
3195 1 0.000000000000000e+00
3196 1 0.000000000000000e+00
3197 1 0.000000000000000e+00
3608 1 0.000000000000000e+00
3609 1 0.000000000000000e+00
3610 1 0.000000000000000e+00
3611 1 0.000000000000000e+00
3612 1 0.000000000000000e+00
3613 1 0.000000000000000e+00
3614 1 0.000000000000000e+00
